region;municipality;settlement;oktmo;latitude_dd;longitude_dd;year;assets;assets_depreciation;assets_exhausted;assets_new;birth;build_flat;catering;catering_growth;collective_foreign;collective_people;collective_russian;comp_electr;comp_manufact;comp_mining;construction;crimes;criminals;death;doctors;doctors_per10;domesticserv;hospital_beds;hospital_beds_per10;hospitals;industry;invest_budg;invest_fed;invest_reg;investment;job_regist;job_regist_unempl;job_seeker;job_seeker_unempl;living_space;migration;n_companies;new_hospital_beds;new_housing;new_polycl_visits;new_preschool_places;new_school_places;nurses;nurses_per10;pens;pension;polycl_visits;polycl_visits_per10;polyclinic;pop_1_6;pop_old;pop_work;pop_young;population;preschool;preschool_child;preschool_coverage;preschool_places;preschool_waiting;pupils;retail;retail_growth;rni;schools;servises;volume_electr;volume_manufact;volume_mining;volume_water;wage;workers
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;1999;NaN;NaN;NaN;NaN;9.9;NaN;509.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1610.0;23284.0;10055.0;14.1;5822.0;99.7;359.9;10.3;174.7;33.0;18578.0;36.0;10.0;NaN;2384.0;3142.0;2797.0;NaN;NaN;17.9;NaN;17936.0;150.0;117.8;600.0;0.0;484.0;7931.0;134.5;133.9;NaN;19.2;325.6;48.0;NaN;NaN;NaN;NaN;589.7;152.0;21.9;NaN;21.0;NaN;83.8;16409.2;NaN;-4.2;93.0;2741.0;NaN;NaN;NaN;NaN;2117.0;185.4
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2000;NaN;NaN;NaN;NaN;10.9;NaN;548.6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2387.0;20695.0;9945.0;14.7;5707.0;97.2;629.9;11.0;188.0;31.0;9939.3;51.0;12.0;NaN;2845.0;2652.0;2417.0;NaN;NaN;18.0;NaN;19404.0;318.0;68.1;1000.0;0.0;1611.0;7906.0;134.6;135.5;NaN;20.5;349.6;47.0;NaN;NaN;NaN;NaN;587.2;146.0;22.3;NaN;21.3;NaN;81.8;18207.0;NaN;-3.8;94.0;3686.0;NaN;NaN;NaN;NaN;2978.0;188.0
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2001;NaN;NaN;NaN;NaN;11.0;NaN;805.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3529.0;21297.0;9914.0;15.2;5689.0;97.6;755.7;11.0;189.1;32.0;15475.0;44.0;13.0;NaN;2883.0;3297.0;2202.0;NaN;NaN;18.2;NaN;20993.0;0.0;76.5;0.0;0.0;540.0;7714.0;132.4;137.2;NaN;19.7;337.4;47.0;NaN;NaN;NaN;NaN;582.8;143.0;21.5;NaN;21.3;NaN;79.5;21264.2;NaN;-4.2;94.0;5430.0;NaN;NaN;NaN;NaN;4124.0;188.1
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2002;NaN;NaN;NaN;NaN;11.5;1364.0;1012.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3247.0;21072.0;9723.0;15.5;5935.0;103.0;930.6;12.4;214.8;32.0;20998.0;29.0;5.0;NaN;3228.0;3739.0;2328.0;NaN;NaN;18.5;NaN;22634.0;0.0;106.7;0.0;0.0;0.0;7708.0;133.3;137.6;1533.0;19.9;344.5;47.0;NaN;NaN;NaN;NaN;593.6;142.0;21.3;NaN;21.0;NaN;76.6;25787.2;NaN;-4.0;94.0;7555.0;NaN;NaN;NaN;NaN;5897.0;192.4
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2003;NaN;NaN;NaN;NaN;12.2;1105.0;1225.1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4334.0;21177.0;8759.0;15.8;6074.0;103.0;1150.4;10.9;186.0;32.0;23249.0;28.0;7.0;NaN;5513.0;3500.0;2341.0;NaN;NaN;18.3;NaN;24925.0;0.0;82.5;0.0;0.0;0.0;8027.0;136.0;138.4;1832.0;20.4;346.0;46.0;33.5;99.2;384.9;104.4;588.5;137.0;21.7;NaN;21.2;NaN;73.2;30172.3;NaN;-3.6;95.0;10267.0;NaN;NaN;NaN;NaN;7465.0;185.2
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2004;NaN;NaN;NaN;NaN;12.5;1326.0;1340.8;102.1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;21228.0;7162.0;15.3;5965.0;102.0;1274.4;10.7;184.0;32.0;NaN;17.0;4.0;NaN;6831.1;6070.0;2702.0;NaN;NaN;18.7;NaN;26572.0;0.0;112.3;0.0;0.0;0.0;7970.0;137.0;139.9;2108.0;19.9;341.0;46.0;34.8;98.9;382.2;101.4;582.5;129.0;22.1;64.4;21.3;NaN;69.9;37293.5;113.5;-2.8;95.0;13090.5;2059.1;39531.2;117.4;NaN;8920.0;184.1
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2005;NaN;NaN;NaN;NaN;12.0;1723.0;1583.6;102.1;NaN;NaN;NaN;106.0;334.0;6.0;10178.8;25385.0;6166.0;15.2;6087.0;105.0;1448.3;10.8;186.0;32.0;NaN;16.0;5.0;NaN;8261.4;4465.0;2697.0;NaN;NaN;19.1;NaN;41744.0;126.0;134.8;0.0;0.0;0.0;8132.0;141.0;142.2;2610.0;21.2;367.0;46.0;36.3;99.4;379.9;98.8;578.1;124.0;22.8;66.5;21.1;NaN;66.6;42240.5;104.1;-3.2;95.0;16221.8;2140.7;41128.7;87.6;NaN;10901.0;181.0
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2006;NaN;NaN;NaN;NaN;12.2;2300.0;1869.7;107.0;NaN;NaN;NaN;48.0;245.0;7.0;5920.2;26622.0;6170.0;13.8;6052.0;105.0;1584.6;11.7;272.0;32.0;NaN;12.0;4.0;NaN;14926.1;NaN;NaN;5279.0;2267.0;19.4;NaN;46241.0;0.0;165.0;0.0;0.0;0.0;8572.0;149.0;144.8;2924.0;19.6;340.0;32.0;37.9;101.2;377.5;97.2;575.9;124.0;24.2;67.5;21.1;NaN;62.8;57717.4;126.5;-1.6;93.0;19959.5;5547.2;26792.7;344.2;NaN;13617.0;189.8
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2007;NaN;NaN;NaN;NaN;13.5;4619.0;2381.3;103.8;NaN;NaN;NaN;60.0;250.0;8.0;19192.5;28471.0;6191.0;12.6;6558.0;114.0;1824.6;11.7;203.0;30.0;NaN;20.0;9.0;NaN;17014.7;NaN;NaN;6452.0;2078.0;19.9;NaN;51103.0;0.0;343.6;0.0;0.0;0.0;8461.0;147.0;146.1;3785.0;21.5;373.0;57.0;39.3;103.5;375.0;97.3;575.8;124.0;24.3;62.5;21.1;NaN;60.6;66417.0;105.7;-0.9;93.0;24552.6;5078.0;41655.6;624.4;NaN;17157.0;196.4
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2008;234435.237;26.9;4.4;NaN;14.4;4594.0;520.3;89.2;NaN;NaN;NaN;56.0;227.0;12.0;13902.1;24253.0;6466.0;12.7;6820.0;118.0;NaN;11.8;205.0;32.0;NaN;20.6;10.6;NaN;15433.4;NaN;NaN;7791.0;2005.0;20.3;NaN;52980.0;0.0;335.7;0.0;110.0;0.0;8406.0;146.0;147.4;4713.0;21.5;372.0;40.0;41.4;105.4;374.9;99.0;579.3;123.0;25.6;66.2;21.0;NaN;59.7;16972.0;125.9;1.7;93.0;NaN;9209.0;46071.7;195.2;NaN;21805.0;194.0
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2009;281728.1;28.8;5.7;NaN;14.8;5222.0;683.5;93.9;NaN;NaN;NaN;69.0;243.0;15.0;9713.3;21743.0;6268.0;12.9;7037.0;121.1;NaN;10.6;182.6;30.0;NaN;25.7;13.1;NaN;17071.9;NaN;NaN;7977.0;4401.0;20.8;NaN;56130.0;0.0;341.6;0.0;0.0;0.0;8793.0;151.4;150.2;6402.0;21.5;371.0;31.0;43.3;107.8;371.5;101.4;580.7;125.0;25.7;62.6;20.7;NaN;60.1;19409.9;95.4;1.9;92.0;NaN;5079.8;51800.0;87.0;NaN;23799.0;192.3
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2010;417851.8;34.3;5.8;53609.8;14.2;6046.0;835.1;124.7;NaN;NaN;NaN;60.0;248.0;13.0;9383.8;18329.0;4667.0;12.5;7078.0;120.0;NaN;10.9;184.1;30.0;NaN;21.4;12.4;NaN;19445.3;NaN;NaN;6006.0;3280.0;21.1;3182.0;53666.0;0.0;363.7;0.0;0.0;0.0;8836.0;149.8;154.6;7200.9;21.9;372.0;31.0;41.0;113.2;377.9;98.9;589.9;124.0;25.6;NaN;21.4;24633.0;NaN;23117.9;107.5;1.7;NaN;NaN;5968.5;65149.0;102.3;NaN;26072.1;192.1
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2011;491911.4;34.0;4.3;60465.1;14.9;6872.0;644.5;100.4;NaN;NaN;NaN;64.0;253.0;17.0;8229.8;17147.0;4710.0;11.9;7311.0;122.3;NaN;11.3;188.9;31.0;NaN;29.8;17.5;7.8;28117.3;NaN;NaN;4160.0;2298.0;21.7;6119.0;30655.0;0.0;424.5;0.0;200.0;0.0;9229.0;154.4;158.1;8636.3;22.0;368.6;51.0;42.2;115.6;380.8;101.5;597.8;124.0;25.6;NaN;20.0;29176.0;NaN;31792.5;119.8;3.0;NaN;NaN;7564.2;64547.7;114.5;NaN;29101.0;192.6
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2012;587906.3;34.5;4.0;62858.2;15.2;7823.0;623.0;95.4;NaN;NaN;NaN;59.0;255.0;22.0;11585.1;19727.0;4896.0;11.9;7293.0;120.3;NaN;11.3;187.1;32.0;NaN;32.7;18.8;8.3;24656.3;NaN;NaN;3469.0;1642.0;22.3;6278.0;31251.0;180.0;496.4;NaN;505.0;775.0;9203.0;151.8;161.0;9585.9;22.3;367.8;48.0;44.7;118.0;383.2;104.9;606.1;130.0;27.0;NaN;26.6;25719.0;NaN;47783.2;126.4;3.3;NaN;NaN;6898.7;61016.5;85.2;NaN;33430.9;194.4
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2013;766564.3;38.2;5.0;86587.4;15.3;8486.0;1379.9;105.7;NaN;NaN;NaN;66.0;275.0;24.0;15754.2;18881.0;5429.0;11.7;6490.0;105.9;NaN;13.2;215.1;33.0;NaN;21.8;11.7;3.9;29319.2;NaN;NaN;2546.0;1447.0;22.9;4681.0;32776.0;77.0;509.7;NaN;550.0;0.0;9260.0;151.1;163.5;10523.9;23.6;384.3;50.0;47.6;120.4;383.9;108.6;613.0;137.0;31.0;NaN;27.8;27794.0;NaN;53403.5;96.6;3.6;NaN;NaN;21490.6;68430.9;94.8;NaN;37216.2;195.9
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2014;1030803.4;45.8;7.9;76956.5;14.8;6406.0;1589.8;96.4;NaN;NaN;NaN;57.0;257.0;26.0;16202.1;16390.0;5356.0;11.9;6455.0;104.1;NaN;13.1;211.7;33.0;NaN;17.4;10.5;4.4;34974.8;NaN;NaN;2573.0;1499.0;23.3;5324.0;34246.0;0.0;401.7;NaN;995.0;NaN;9302.0;150.0;166.0;11477.0;23.3;375.3;48.0;50.1;123.0;384.5;112.6;620.1;138.0;33.7;NaN;29.1;NaN;NaN;55299.6;98.4;2.9;NaN;NaN;6765.4;66193.5;73.9;NaN;39980.6;196.3
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2015;816649.3;43.2;9.2;71855.3;16.3;7228.0;1813.7;103.3;57284.0;280418.0;223134.0;49.0;217.0;27.0;11094.2;15937.0;5699.0;11.8;5896.0;94.6;NaN;12.3;197.3;32.0;NaN;21.8;12.9;2.8;25064.5;NaN;NaN;2518.0;1937.0;23.8;477.0;35496.0;0.0;411.7;NaN;1400.0;0.0;9362.0;150.2;168.1;12752.7;23.5;377.7;76.0;51.8;125.3;380.3;117.8;623.4;143.0;40.8;NaN;35.5;NaN;NaN;57733.3;88.7;4.5;NaN;NaN;5777.4;97094.8;40.2;NaN;40959.9;191.5
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2016;938577.0;45.2;10.4;69980.8;16.0;7048.0;2026.4;96.4;95533.0;358442.0;262909.0;NaN;NaN;NaN;8944.3;13916.0;5509.0;11.2;6159.0;98.7;NaN;12.5;200.7;34.0;NaN;47.2;43.1;1.8;52608.7;NaN;NaN;2639.0;1818.0;27.3;-2685.0;34155.0;NaN;391.5;NaN;800.0;0.0;9613.0;154.1;170.5;13117.1;24.2;388.4;82.0;53.7;127.2;374.7;121.8;623.7;144.0;40.7;NaN;40.9;NaN;NaN;64474.9;106.6;4.8;NaN;NaN;6445.6;123808.8;48.6;NaN;43855.9;188.1
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2017;1020744.6;47.1;9.9;96511.0;14.6;5168.0;2734.5;115.7;134088.0;417693.0;283605.0;NaN;NaN;NaN;11553.2;13475.0;5400.0;10.8;6360.0;101.9;NaN;12.4;198.8;36.0;NaN;30.7;21.7;1.7;46465.6;1799.0;1253.0;1799.0;1253.0;27.7;-2217.0;31584.0;NaN;289.5;NaN;0.0;1525.0;9840.0;157.7;172.6;14025.2;24.9;399.6;86.0;55.7;128.9;369.8;125.2;623.9;149.0;41600.0;NaN;41110.0;NaN;NaN;68693.1;105.0;3.8;NaN;NaN;4519.5;105089.6;40.3;4177.4;46980.0;184.7
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2018;1525176.1;45.7;11.5;150895.0;13.9;6258.0;3256.0;104.7;145147.0;433965.0;288818.0;NaN;NaN;NaN;10522.7;NaN;NaN;10.8;6597.0;105.8;NaN;12.0;191.8;35.0;NaN;19.8;15.1;3.1;77328.9;1581.0;1208.0;NaN;NaN;28.2;-2313.0;29979.0;NaN;334.0;NaN;790.0;1675.0;9692.0;155.5;174.1;14814.2;25.7;411.5;90.0;56.0;130.2;365.3;127.9;623.5;NaN;42533.0;NaN;41470.0;NaN;NaN;81736.3;108.6;3.1;NaN;NaN;4952.0;86713.5;31.7;3039.8;51732.5;186.2
Иркутская область;Иркутск;Иркутск;25701000001;52.2863888888889;104.280555555556;2019;1668813.2;46.9;12.4;127530.7;12.0;5405.0;3112.2;93.6;187972.0;436621.0;248649.0;NaN;NaN;NaN;8026.9;NaN;NaN;10.8;6786.0;108.8;NaN;11.7;187.6;35.0;NaN;20.7;11.0;5.0;79002.9;1608.0;1284.0;NaN;NaN;28.6;-691.0;27640.0;NaN;284.7;NaN;700.0;616.0;9888.0;158.6;173.6;15661.3;25.8;413.7;97.0;55.3;124.9;370.0;128.7;623.6;NaN;42342.0;NaN;41536.0;NaN;NaN;84461.6;98.2;1.2;NaN;NaN;5226.5;77924.1;24.1;2973.5;55714.6;185.3
Иркутская область;Ангарский район;Ангарск;25703000001;52.5441666666667;103.888055555556;2000;NaN;NaN;NaN;NaN;8.0;NaN;207.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1216.7;6478.0;2866.0;13.9;1415.0;52.6;95.9;3.4;125.3;12.0;8798.4;2.2;0.5;NaN;1091.9;1024.0;832.0;NaN;NaN;18.7;NaN;4400.0;0.0;19.4;0.0;0.0;0.0;2991.0;111.2;64.2;NaN;8.6;320.4;20.0;NaN;NaN;NaN;NaN;269.0;86.0;11.5;NaN;11.3;NaN;32.9;4600.6;NaN;-5.9;44.0;815.0;NaN;NaN;NaN;NaN;3373.0;81.6
Иркутская область;Ангарский район;Ангарск;25703000001;52.5441666666667;103.888055555556;2001;NaN;NaN;NaN;NaN;9.1;NaN;251.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1554.6;5365.0;3114.0;14.0;1346.0;51.3;116.3;3.4;128.0;12.0;9446.6;5.4;1.4;NaN;1464.6;1134.0;998.0;NaN;NaN;18.4;NaN;4759.0;0.0;8.4;0.0;0.0;0.0;2919.0;111.2;69.9;NaN;8.5;324.2;18.0;NaN;NaN;NaN;NaN;267.5;75.0;10.2;NaN;10.3;NaN;31.5;5286.8;NaN;-4.9;47.0;999.7;NaN;NaN;NaN;NaN;4686.0;78.9
Иркутская область;Ангарский район;Ангарск;25703000001;52.5441666666667;103.888055555556;2002;NaN;NaN;NaN;NaN;9.4;101.0;307.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1412.0;6713.0;2812.0;14.2;1368.0;51.4;133.5;3.3;122.7;12.0;10559.0;1.4;0.0;NaN;2441.0;1237.0;1107.0;NaN;NaN;18.5;NaN;5111.0;0.0;6.3;0.0;0.0;0.0;3031.0;110.0;70.4;1528.0;8.3;319.2;18.0;NaN;NaN;NaN;NaN;251.2;79.0;10.5;NaN;11.0;NaN;31.9;6087.2;NaN;-4.8;47.0;1245.0;NaN;NaN;NaN;NaN;5864.0;80.6
Иркутская область;Ангарский район;Ангарск;25703000001;52.5441666666667;103.888055555556;2003;NaN;NaN;NaN;NaN;10.3;302.0;371.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2236.0;5127.0;2904.0;15.3;1283.0;51.0;204.7;3.2;126.0;12.0;13911.0;1.9;0.5;NaN;3453.3;1539.0;1090.0;NaN;NaN;19.7;NaN;5520.0;0.0;21.7;0.0;0.0;0.0;2762.0;111.0;70.1;1844.0;7.8;312.0;19.0;13.1;48.5;154.4;42.6;249.6;87.0;11.5;NaN;11.3;NaN;30.1;7025.7;NaN;-5.0;45.0;1551.9;NaN;NaN;NaN;NaN;7130.0;78.8
Иркутская область;Ангарский район;Ангарск;25703000001;52.5441666666667;103.888055555556;2004;NaN;NaN;NaN;NaN;10.4;245.0;402.2;100.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5588.0;2308.0;14.6;1294.0;50.0;295.8;3.3;126.0;12.0;NaN;3.2;0.7;NaN;4018.3;1740.0;1249.0;NaN;NaN;19.5;NaN;5725.0;0.0;15.3;0.0;0.0;0.0;2935.0;113.0;71.2;2114.0;7.1;286.0;13.0;13.6;49.3;157.0;41.6;247.9;81.0;11.0;81.3;10.8;NaN;26.8;8973.8;117.3;-4.2;38.0;1840.0;1069.4;18806.0;19.9;NaN;8601.0;74.3
Иркутская область;Ангарский район;Ангарск;25703000001;52.5441666666667;103.888055555556;2005;NaN;NaN;NaN;NaN;9.7;281.0;466.0;100.1;NaN;NaN;NaN;25.0;161.0;3.0;3035.2;9132.0;1929.0;15.6;1278.0;52.0;358.4;3.1;126.2;12.0;NaN;8.4;1.3;NaN;3305.0;1709.0;1305.0;NaN;NaN;20.1;NaN;11873.0;0.0;16.7;0.0;0.0;0.0;2874.0;117.0;71.6;2630.0;6.6;269.0;13.0;14.0;49.4;156.2;40.1;245.7;80.0;11.2;84.8;10.7;NaN;27.0;10868.3;111.3;-5.9;43.0;2497.9;980.1;22232.8;17.0;NaN;11385.0;72.6
Иркутская область;Ангарский район;Ангарск;25703000001;52.5441666666667;103.888055555556;2006;NaN;NaN;NaN;NaN;9.9;277.0;530.3;102.0;NaN;NaN;NaN;34.0;187.0;2.0;4678.2;7689.0;1968.0;14.2;1191.0;47.0;405.9;2.8;108.0;7.0;NaN;0.7;0.1;NaN;21658.6;NaN;NaN;3265.0;1002.0;20.3;NaN;13074.0;0.0;16.6;0.0;0.0;0.0;2631.0;103.0;72.0;2958.0;5.8;228.0;8.0;14.3;50.0;155.2;38.9;244.1;81.0;11.8;82.5;10.8;NaN;23.4;13465.0;114.7;-4.3;40.0;2870.0;1229.7;60032.3;44.3;NaN;13662.0;73.9
Иркутская область;Ангарский район;Ангарск;25703000001;52.5441666666667;103.888055555556;2007;NaN;NaN;NaN;NaN;10.9;449.0;604.9;102.8;NaN;NaN;NaN;28.0;181.0;2.0;7706.0;7902.0;2155.0;13.4;1305.0;54.0;471.4;2.6;109.0;9.0;NaN;4.0;0.5;NaN;9355.5;NaN;NaN;3628.0;984.0;20.5;NaN;14125.0;0.0;29.9;0.0;0.0;0.0;2778.0;115.0;71.8;3789.0;6.4;265.0;8.0;14.5;50.7;153.5;38.3;242.5;80.0;12.2;84.1;10.8;NaN;23.4;16685.3;113.8;-2.5;40.0;3615.4;1943.2;27321.8;36.3;NaN;17256.0;73.5
Иркутская область;Ангарский район;Ангарск;25703000001;52.5441666666667;103.888055555556;2008;68438.902;50.5;16.5;NaN;12.0;317.0;98.3;83.8;NaN;NaN;NaN;23.0;155.0;2.0;5527.6;7143.0;2089.0;13.5;1225.0;51.0;NaN;2.7;111.0;8.0;NaN;1.3;0.9;NaN;9923.7;NaN;NaN;1784.0;972.0;20.8;NaN;14580.0;0.0;23.2;0.0;0.0;0.0;2625.0;109.0;72.0;4733.0;7.7;317.0;13.0;14.8;51.4;151.9;38.2;241.5;78.0;12.2;84.1;11.2;NaN;22.9;3549.6;121.3;-1.5;40.0;NaN;2571.4;34448.7;24.4;NaN;20481.0;71.3
Иркутская область;Ангарский район;Ангарск;25703000001;52.5441666666667;103.888055555556;2009;104805.237;50.9;14.0;NaN;11.9;614.0;160.2;106.6;NaN;NaN;NaN;29.0;159.0;2.0;5652.8;7090.0;2241.0;13.4;1336.0;55.5;NaN;2.4;100.3;8.0;NaN;5.2;1.9;NaN;7568.3;NaN;NaN;2197.0;1522.0;21.0;NaN;15157.0;0.0;39.7;0.0;0.0;0.0;2766.0;115.0;73.0;6406.0;7.2;299.0;9.0;15.1;52.5;149.7;38.4;240.6;78.0;12.5;85.6;11.5;NaN;22.9;2898.9;84.1;-1.5;40.0;NaN;3012.6;34300.4;18.6;NaN;22690.0;67.7
Иркутская область;Ангарский район;Ангарск;25703000001;52.5441666666667;103.888055555556;2010;109169.4;49.0;15.4;8990.4;11.9;371.0;148.3;100.2;NaN;NaN;NaN;28.0;176.0;2.0;4134.0;6467.0;1878.0;14.3;1081.0;46.3;NaN;2.3;99.4;8.0;NaN;0.6;0.4;NaN;7086.7;NaN;NaN;1497.0;1070.0;21.6;-208.0;14663.0;0.0;26.3;0.0;0.0;0.0;2368.0;101.5;74.2;7906.5;8.7;372.0;10.0;15.0;52.2;143.7;37.4;233.4;77.0;12.6;NaN;11.4;566.0;NaN;3081.4;101.6;-2.4;NaN;NaN;3638.6;40221.8;NaN;NaN;24509.8;65.9
Иркутская область;Ангарский район;Ангарск;25703000001;52.5441666666667;103.888055555556;2011;109701.0;51.9;19.7;8465.7;12.6;496.0;219.1;160.5;NaN;NaN;NaN;27.0;172.0;2.0;2602.5;5141.0;1753.0;14.0;1108.0;47.6;NaN;2.6;113.7;9.0;NaN;5.6;0.4;NaN;7017.7;NaN;NaN;1529.0;904.0;21.8;-513.0;4838.0;0.0;27.3;0.0;0.0;0.0;2451.0;105.4;74.8;8629.8;8.4;360.9;21.0;15.4;52.9;141.7;38.0;232.5;77.0;13.0;NaN;11.4;1771.0;NaN;3960.4;116.4;-1.4;NaN;NaN;2133.0;44407.6;NaN;NaN;26388.6;64.4
Иркутская область;Ангарский район;Ангарск;25703000001;52.5441666666667;103.888055555556;2012;113780.0;52.8;19.9;6622.8;13.3;421.0;189.3;108.6;NaN;NaN;NaN;28.0;177.0;2.0;3542.4;5720.0;1606.0;14.1;1296.0;56.0;NaN;2.6;112.8;9.0;NaN;1.3;1.2;0.0;7690.3;NaN;NaN;1503.0;692.0;22.1;-997.0;4983.0;0.0;26.0;NaN;0.0;0.0;2721.0;117.6;75.3;9578.3;6.8;292.0;20.0;16.0;53.5;139.2;38.7;231.3;77.0;13.6;NaN;12.0;2525.0;NaN;5730.0;148.4;-0.8;NaN;NaN;2759.6;52353.4;NaN;NaN;29770.9;61.1
Иркутская область;Ангарский район;Ангарск;25703000001;52.5441666666667;103.888055555556;2013;122027.7;53.7;22.0;8682.2;13.2;768.0;197.9;95.5;NaN;NaN;NaN;28.0;177.0;3.0;2578.9;5462.0;1827.0;13.8;1275.0;55.5;NaN;2.2;96.4;8.0;NaN;1.1;0.1;0.5;24624.2;NaN;NaN;856.0;508.0;22.4;-1594.0;5148.0;0.0;41.7;NaN;0.0;0.0;2635.0;114.8;75.7;10508.9;6.8;297.8;21.0;16.8;54.1;136.1;39.4;229.6;77.0;14.3;NaN;12.2;1486.0;NaN;9712.7;131.3;-0.6;NaN;NaN;3043.8;60589.8;NaN;NaN;33359.4;60.6
Иркутская область;Ангарский район;Ангарск;25703000001;52.5441666666667;103.888055555556;2014;97705.0;60.2;27.5;5134.6;13.2;680.0;76.0;36.5;NaN;NaN;NaN;27.0;184.0;3.0;2900.3;5014.0;1916.0;14.2;1251.0;55.0;NaN;2.1;91.9;8.0;NaN;1.8;0.2;0.8;18820.0;NaN;NaN;725.0;510.0;22.8;-1837.0;5255.0;0.0;48.1;NaN;0.0;NaN;2656.0;116.7;75.8;11451.9;7.7;340.1;19.0;17.1;54.7;132.7;40.1;227.5;85.0;14.4;NaN;12.1;NaN;NaN;11506.1;98.0;-1.0;NaN;NaN;3213.3;64405.1;NaN;NaN;36318.9;57.8
Иркутская область;Ангарский район;Ангарск;25703000001;52.5441666666667;103.888055555556;2015;89234.7;57.6;29.5;8200.5;14.3;302.0;88.4;103.3;418.0;19263.0;18845.0;27.0;182.0;3.0;1449.9;5234.0;1947.0;13.9;1046.0;46.1;NaN;1.9;84.7;8.0;NaN;1.7;0.4;0.4;17271.1;NaN;NaN;1303.0;1033.0;22.9;-813.0;5592.0;0.0;25.8;NaN;240.0;0.0;2205.0;97.2;76.3;12721.4;6.5;288.7;25.0;17.3;55.3;130.1;41.4;226.8;87.0;15.4;NaN;12.8;NaN;NaN;11157.4;85.9;0.4;NaN;NaN;3663.2;70589.4;NaN;NaN;38856.3;59.7
Иркутская область;Ангарский район;Ангарск;25703000001;52.5441666666667;103.888055555556;2016;89392.2;61.4;33.5;3290.8;13.6;854.0;143.7;113.1;220.0;20509.0;20289.0;NaN;NaN;NaN;1952.2;4136.0;1723.0;13.3;1135.0;50.1;NaN;1.9;84.4;8.0;NaN;3.1;0.3;0.8;9673.9;NaN;NaN;1029.0;724.0;23.1;-485.0;5208.0;NaN;56.6;NaN;220.0;0.0;2414.0;106.6;76.8;13104.7;7.3;321.3;25.0;17.7;55.8;128.1;42.4;226.4;82.0;15.6;NaN;12.7;NaN;NaN;11549.5;95.5;0.3;NaN;NaN;3172.0;57448.3;NaN;NaN;40875.5;56.7
Иркутская область;Ангарский район;Ангарск;25703000001;52.5441666666667;103.888055555556;2017;93172.5;63.9;35.5;3743.0;11.7;351.0;247.8;148.5;151.0;21783.0;21632.0;NaN;NaN;NaN;2969.9;4203.0;1979.0;13.6;1135.0;50.3;NaN;1.9;82.9;8.0;NaN;14.2;7.1;4.0;8627.6;726.0;550.0;726.0;550.0;23.2;-170.0;4699.0;NaN;25.3;NaN;0.0;0.0;2395.0;106.1;76.8;13699.5;7.2;316.7;25.0;18.1;56.2;126.6;43.0;225.8;82.0;16003.0;NaN;13040.0;NaN;NaN;11786.6;99.6;-1.9;NaN;NaN;2957.6;61486.1;40.4;1162.7;43077.5;55.4
